center_lat,center_lon,borough,hotspot_type,score
40.718,-73.962,Brooklyn,Hot Spot,3
40.718,-73.965,Brooklyn,Normal,1
40.718,-73.98,Manhattan,Normal,1
40.718,-73.984,Manhattan,Normal,1
40.718,-73.986,Manhattan,Normal,1
40.718,-73.987,Manhattan,Hot Spot,3
40.718,-73.989,Manhattan,Normal,1
40.718,-73.991,Nan,Normal,1
40.718,-73.993,Manhattan,Normal,1
40.718,-73.995,Manhattan,Normal,1
40.718,-73.996,Manhattan,Normal,1
40.718,-73.999,Manhattan,Hot Spot,2
40.718,-74.0,Manhattan,Hot Spot,2
40.718,-74.001,Manhattan,Hot Spot,3
40.718,-74.001,Nan,Normal,1
40.718,-74.006,Manhattan,Hot Spot,2
40.718,-74.01,Nan,Normal,1
40.718,-74.014,Manhattan,Normal,1
40.719,-73.747,Queens,Normal,1
40.719,-73.759,Queens,Normal,1
40.719,-73.763,Queens,Normal,1
40.719,-73.767,Queens,Normal,1
40.719,-73.792,Nan,Normal,1
40.719,-73.794,Nan,Normal,1
40.719,-73.8,Queens,Normal,1
40.719,-73.812,Nan,Hot Spot,2
40.719,-73.836,Nan,Normal,1
40.719,-73.838,Nan,Normal,1
40.719,-73.84,Queens,Normal,1
40.719,-73.842,Nan,Normal,1
40.719,-73.874,Queens,Normal,1
40.719,-73.879,Queens,Normal,1
40.719,-73.903,Queens,Normal,1
40.719,-73.918,Queens,Normal,1
40.719,-73.937,Brooklyn,Normal,1
40.719,-73.946,Nan,Normal,1
40.719,-73.949,Brooklyn,Normal,1
40.719,-73.95,Brooklyn,Normal,1
40.719,-73.954,Brooklyn,Normal,1
40.719,-73.961,Brooklyn,Normal,1
40.719,-73.964,Brooklyn,Normal,1
40.719,-73.975,Nan,Hot Spot,3
40.719,-73.976,Manhattan,Normal,1
40.719,-73.984,Manhattan,Normal,1
40.719,-73.985,Manhattan,Normal,1
40.719,-73.986,Manhattan,Normal,1
40.719,-73.988,Manhattan,Normal,1
40.719,-73.989,Manhattan,Hot Spot,4
40.719,-73.99,Manhattan,Hot Spot,2
40.719,-73.991,Manhattan,Normal,1
40.719,-73.993,Manhattan,Normal,1
40.719,-73.994,Manhattan,Normal,1
40.719,-74.003,Manhattan,Normal,1
40.719,-74.005,Manhattan,Normal,1
40.719,-74.006,Manhattan,Normal,1
40.719,-74.009,Manhattan,Normal,1
40.719,-74.012,Manhattan,Hot Spot,2
40.72,-73.75,Queens,Normal,1
40.72,-73.752,Queens,Normal,1
40.72,-73.761,Queens,Hot Spot,2
40.72,-73.762,Queens,Hot Spot,2
40.72,-73.776,Queens,Hot Spot,2
40.72,-73.781,Nan,Normal,1
40.72,-73.786,Nan,Normal,1
40.72,-73.79,Queens,Hot Spot,2
40.72,-73.818,Queens,Normal,1
40.72,-73.826,Nan,Normal,1
40.72,-73.834,Nan,Normal,1
40.72,-73.856,Queens,Normal,1
40.72,-73.865,Queens,Normal,1
40.72,-73.873,Queens,Normal,1
40.72,-73.875,Queens,Normal,1
40.72,-73.938,Brooklyn,Normal,1
40.72,-73.94,Brooklyn,Normal,1
40.72,-73.944,Brooklyn,Hot Spot,2
40.72,-73.945,Nan,Hot Spot,4
40.72,-73.949,Brooklyn,Normal,1
40.72,-73.955,Brooklyn,Hot Spot,3
40.72,-73.962,Brooklyn,Normal,1
40.72,-73.963,Brooklyn,Normal,1
40.72,-73.978,Manhattan,Normal,1
40.72,-73.979,Manhattan,Hot Spot,2
40.72,-73.982,Manhattan,Normal,1
40.72,-73.984,Manhattan,Hot Spot,2
40.72,-73.987,Manhattan,Normal,1
40.72,-73.988,Manhattan,Hot Spot,2
40.72,-73.992,Manhattan,Hot Spot,2
40.72,-73.993,Manhattan,Hot Spot,5
40.72,-73.994,Manhattan,Hot Spot,3
40.72,-73.996,Manhattan,Normal,1
40.72,-74.003,Manhattan,Normal,1
40.72,-74.009,Manhattan,Normal,1
40.721,-73.757,Queens,Normal,1
40.721,-73.759,Queens,Normal,1
40.721,-73.76,Nan,Normal,1
40.721,-73.761,Queens,Normal,1
40.721,-73.767,Queens,Normal,1
40.721,-73.777,Queens,Normal,1
40.721,-73.79,Nan,Normal,1
40.721,-73.804,Queens,Normal,1
40.721,-73.81,Queens,Normal,1
40.721,-73.814,Nan,Normal,1
40.721,-73.817,Queens,Normal,1
40.721,-73.819,Queens,Normal,1
40.721,-73.837,Queens,Normal,1
40.721,-73.846,Queens,Normal,1
40.721,-73.867,Queens,Hot Spot,2
40.721,-73.885,Queens,Normal,1
40.721,-73.889,Nan,Normal,1
40.721,-73.889,Queens,Normal,1
40.721,-73.893,Queens,Normal,1
40.721,-73.904,Queens,Normal,1
40.721,-73.941,Brooklyn,Normal,1
40.721,-73.943,Nan,Hot Spot,2
40.721,-73.956,Brooklyn,Normal,1
40.721,-73.957,Brooklyn,Normal,1
40.721,-73.959,Brooklyn,Hot Spot,2
40.721,-73.962,Brooklyn,Normal,1
40.721,-73.978,Nan,Normal,1
40.721,-73.981,Manhattan,Normal,1
40.721,-73.983,Manhattan,Hot Spot,3
40.721,-73.984,Manhattan,Hot Spot,2
40.721,-73.984,Nan,Normal,1
40.721,-73.985,Manhattan,Normal,1
40.721,-73.987,Manhattan,Normal,1
40.721,-73.987,Nan,Normal,1
40.721,-73.991,Manhattan,Normal,1
40.721,-73.994,Manhattan,Hot Spot,5
40.721,-73.996,Manhattan,Hot Spot,4
40.721,-73.998,Manhattan,Hot Spot,3
40.721,-74.0,Manhattan,Normal,1
40.721,-74.005,Manhattan,Normal,1
40.721,-74.005,Nan,Hot Spot,2
40.721,-74.006,Manhattan,Normal,1
40.721,-74.007,Manhattan,Hot Spot,2
40.721,-74.012,Manhattan,Normal,1
40.722,-73.73,Queens,Normal,1
40.722,-73.741,Queens,Normal,1
40.722,-73.755,Queens,Normal,1
40.722,-73.758,Nan,Normal,1
40.722,-73.758,Queens,Normal,1
40.722,-73.759,Queens,Normal,1
40.722,-73.778,Nan,Hot Spot,4
40.722,-73.802,Queens,Normal,1
40.722,-73.803,Queens,Normal,1
40.722,-73.817,Queens,Normal,1
40.722,-73.824,Nan,Normal,1
40.722,-73.841,Queens,Normal,1
40.722,-73.844,Queens,Normal,1
40.722,-73.845,Nan,Normal,1
40.722,-73.867,Queens,Hot Spot,3
40.722,-73.874,Queens,Normal,1
40.722,-73.886,Queens,Normal,1
40.722,-73.889,Queens,Normal,1
40.722,-73.893,Queens,Normal,1
40.722,-73.902,Queens,Normal,1
40.722,-73.905,Queens,Normal,1
40.722,-73.908,Queens,Hot Spot,2
40.722,-73.94,Nan,Normal,1
40.722,-73.942,Nan,Normal,1
40.722,-73.945,Brooklyn,Normal,1
40.722,-73.946,Brooklyn,Normal,1
40.722,-73.948,Brooklyn,Normal,1
40.722,-73.974,Nan,Normal,1
40.722,-73.976,Manhattan,Normal,1
40.722,-73.983,Nan,Normal,1
40.722,-73.986,Manhattan,Hot Spot,3
40.722,-73.986,Nan,Normal,1
40.722,-73.987,Manhattan,Normal,1
40.722,-73.988,Manhattan,Normal,1
40.722,-73.989,Manhattan,Normal,1
40.722,-73.993,Manhattan,Normal,1
40.722,-73.994,Manhattan,Normal,1
40.722,-74.006,Nan,Normal,1
40.722,-74.01,Manhattan,Normal,1
40.722,-74.012,Manhattan,Normal,1
40.723,-73.733,Queens,Normal,1
40.723,-73.753,Queens,Normal,1
40.723,-73.757,Queens,Normal,1
40.723,-73.778,Queens,Normal,1
40.723,-73.8,Queens,Normal,1
40.723,-73.836,Nan,Normal,1
40.723,-73.839,Queens,Normal,1
40.723,-73.847,Nan,Hot Spot,2
40.723,-73.849,Queens,Normal,1
40.723,-73.856,Queens,Normal,1
40.723,-73.868,Queens,Normal,1
40.723,-73.894,Queens,Normal,1
40.723,-73.906,Queens,Hot Spot,2
40.723,-73.91,Queens,Normal,1
40.723,-73.913,Queens,Normal,1
40.723,-73.921,Queens,Normal,1
40.723,-73.937,Brooklyn,Hot Spot,2
40.723,-73.939,Nan,Hot Spot,3
40.723,-73.94,Nan,Hot Spot,2
40.723,-73.945,Brooklyn,Normal,1
40.723,-73.948,Brooklyn,Normal,1
40.723,-73.952,Brooklyn,Normal,1
40.723,-73.952,Nan,Normal,1
40.723,-73.953,Brooklyn,Normal,1
40.723,-73.954,Brooklyn,Normal,1
40.723,-73.956,Brooklyn,Normal,1
40.723,-73.975,Manhattan,Normal,1
40.723,-73.98,Manhattan,Normal,1
40.723,-73.983,Manhattan,Normal,1
40.723,-73.986,Manhattan,Normal,1
40.723,-73.988,Nan,Normal,1
40.723,-73.989,Manhattan,Hot Spot,3
40.723,-73.991,Manhattan,Hot Spot,2
40.723,-73.992,Manhattan,Normal,1
40.723,-73.996,Manhattan,Normal,1
40.723,-73.999,Manhattan,Normal,1
40.723,-74.002,Manhattan,Normal,1
40.723,-74.006,Manhattan,Hot Spot,6
40.724,-73.725,Queens,Normal,1
40.724,-73.726,Queens,Normal,1
40.724,-73.732,Queens,Normal,1
40.724,-73.734,Queens,Normal,1
40.724,-73.743,Queens,Normal,1
40.724,-73.752,Queens,Normal,1
40.724,-73.755,Queens,Normal,1
40.724,-73.829,Nan,Normal,1
40.724,-73.843,Queens,Normal,1
40.724,-73.845,Queens,Normal,1
40.724,-73.85,Queens,Normal,1
40.724,-73.901,Queens,Normal,1
40.724,-73.906,Queens,Normal,1
40.724,-73.935,Brooklyn,Normal,1
40.724,-73.937,Nan,Hot Spot,2
40.724,-73.938,Brooklyn,Normal,1
40.724,-73.938,Nan,Normal,1
40.724,-73.944,Brooklyn,Normal,1
40.724,-73.945,Brooklyn,Normal,1
40.724,-73.95,Brooklyn,Normal,1
40.724,-73.951,Brooklyn,Normal,1
40.724,-73.956,Brooklyn,Normal,1
40.724,-73.973,Manhattan,Normal,1
40.724,-73.976,Manhattan,Normal,1
40.724,-73.985,Manhattan,Normal,1
40.724,-73.989,Manhattan,Normal,1
40.724,-73.991,Manhattan,Normal,1
40.724,-73.993,Manhattan,Hot Spot,5
40.724,-73.993,Nan,Normal,1
40.724,-73.996,Manhattan,Hot Spot,2
40.724,-73.998,Manhattan,Hot Spot,2
40.724,-74.005,Manhattan,Hot Spot,2
40.724,-74.006,Manhattan,Normal,1
40.724,-74.008,Nan,Hot Spot,3
40.724,-74.009,Manhattan,Normal,1
40.724,-74.011,Manhattan,Normal,1
40.725,-73.754,Queens,Hot Spot,2
40.725,-73.808,Queens,Normal,1
40.725,-73.81,Queens,Normal,1
40.725,-73.816,Queens,Normal,1
40.725,-73.827,Queens,Normal,1
40.725,-73.838,Nan,Normal,1
40.725,-73.87,Queens,Normal,1
40.725,-73.873,Queens,Hot Spot,2
40.725,-73.893,Nan,Hot Spot,2
40.725,-73.895,Nan,Hot Spot,2
40.725,-73.897,Nan,Normal,1
40.725,-73.897,Queens,Normal,1
40.725,-73.899,Queens,Normal,1
40.725,-73.906,Queens,Normal,1
40.725,-73.909,Queens,Hot Spot,2
40.725,-73.911,Queens,Normal,1
40.725,-73.936,Nan,Normal,1
40.725,-73.945,Brooklyn,Normal,1
40.725,-73.946,Brooklyn,Normal,1
40.725,-73.947,Brooklyn,Normal,1
40.725,-73.95,Brooklyn,Normal,1
40.725,-73.973,Nan,Normal,1
40.725,-73.978,Manhattan,Normal,1
40.725,-73.986,Manhattan,Normal,1
40.725,-73.992,Manhattan,Hot Spot,2
40.725,-73.994,Manhattan,Normal,1
40.725,-73.995,Manhattan,Hot Spot,2
40.725,-73.997,Manhattan,Normal,1
40.725,-73.999,Manhattan,Hot Spot,3
40.725,-74.0,Manhattan,Hot Spot,2
40.725,-74.002,Manhattan,Hot Spot,2
40.725,-74.006,Manhattan,Normal,1
40.726,-73.726,Queens,Normal,1
40.726,-73.737,Queens,Normal,1
40.726,-73.753,Queens,Normal,1
40.726,-73.756,Nan,Normal,1
40.726,-73.758,Nan,Hot Spot,2
40.726,-73.763,Nan,Normal,1
40.726,-73.765,Nan,Normal,1
40.726,-73.766,Nan,Hot Spot,2
40.726,-73.776,Queens,Normal,1
40.726,-73.788,Queens,Normal,1
40.726,-73.792,Queens,Normal,1
40.726,-73.798,Queens,Normal,1
40.726,-73.799,Queens,Normal,1
40.726,-73.809,Nan,Normal,1
40.726,-73.81,Queens,Normal,1
40.726,-73.826,Queens,Normal,1
40.726,-73.83,Queens,Normal,1
40.726,-73.841,Queens,Normal,1
40.726,-73.843,Queens,Normal,1
40.726,-73.857,Nan,Normal,1
40.726,-73.859,Queens,Normal,1
40.726,-73.865,Queens,Normal,1
40.726,-73.88,Queens,Normal,1
40.726,-73.887,Queens,Normal,1
40.726,-73.888,Queens,Normal,1
40.726,-73.894,Nan,Normal,1
40.726,-73.895,Queens,Normal,1
40.726,-73.898,Queens,Normal,1
40.726,-73.9,Nan,Normal,1
40.726,-73.9,Queens,Normal,1
40.726,-73.905,Queens,Normal,1
40.726,-73.906,Queens,Normal,1
40.726,-73.908,Queens,Normal,1
40.726,-73.921,Queens,Normal,1
40.726,-73.932,Nan,Normal,1
40.726,-73.938,Brooklyn,Normal,1
40.726,-73.942,Brooklyn,Normal,1
40.726,-73.946,Brooklyn,Normal,1
40.726,-73.949,Nan,Normal,1
40.726,-73.958,Brooklyn,Normal,1
40.726,-73.978,Manhattan,Normal,1
40.726,-73.989,Manhattan,Normal,1
40.726,-73.995,Manhattan,Normal,1
40.726,-74.0,Manhattan,Normal,1
40.726,-74.004,Manhattan,Normal,1
40.726,-74.006,Nan,Normal,1
40.726,-74.011,Manhattan,Hot Spot,2
40.727,-73.714,Queens,Hot Spot,3
40.727,-73.716,Queens,Normal,1
40.727,-73.724,Nan,Normal,1
40.727,-73.749,Queens,Normal,1
40.727,-73.755,Nan,Normal,1
40.727,-73.757,Nan,Normal,1
40.727,-73.787,Queens,Normal,1
40.727,-73.789,Nan,Normal,1
40.727,-73.789,Queens,Normal,1
40.727,-73.805,Queens,Normal,1
40.727,-73.809,Queens,Normal,1
40.727,-73.81,Queens,Normal,1
40.727,-73.811,Queens,Normal,1
40.727,-73.813,Nan,Normal,1
40.727,-73.838,Nan,Hot Spot,3
40.727,-73.841,Queens,Hot Spot,2
40.727,-73.847,Queens,Normal,1
40.727,-73.853,Queens,Normal,1
40.727,-73.854,Nan,Normal,1
40.727,-73.872,Queens,Normal,1
40.727,-73.874,Queens,Normal,1
40.727,-73.893,Nan,Normal,1
40.727,-73.895,Queens,Normal,1
40.727,-73.903,Queens,Normal,1
40.727,-73.906,Queens,Hot Spot,3
40.727,-73.907,Queens,Hot Spot,2
40.727,-73.931,Nan,Normal,1
40.727,-73.941,Brooklyn,Normal,1
40.727,-73.945,Brooklyn,Normal,1
40.727,-73.946,Brooklyn,Normal,1
40.727,-73.946,Nan,Normal,1
40.727,-73.948,Brooklyn,Hot Spot,2
40.727,-73.952,Brooklyn,Normal,1
40.727,-73.953,Brooklyn,Normal,1
40.727,-73.954,Brooklyn,Normal,1
40.727,-73.955,Brooklyn,Normal,1
40.727,-73.957,Brooklyn,Normal,1
40.727,-73.977,Manhattan,Normal,1
40.727,-73.979,Manhattan,Hot Spot,2
40.727,-73.98,Manhattan,Normal,1
40.727,-73.983,Manhattan,Normal,1
40.727,-73.986,Nan,Normal,1
40.727,-73.992,Nan,Normal,1
40.727,-73.993,Manhattan,Hot Spot,2
40.727,-73.996,Manhattan,Normal,1
40.728,-73.708,Queens,Normal,1
40.728,-73.75,Queens,Hot Spot,2
40.728,-73.76,Nan,Normal,1
40.728,-73.805,Nan,Normal,1
40.728,-73.805,Queens,Normal,1
40.728,-73.809,Queens,Normal,1
40.728,-73.829,Queens,Normal,1
40.728,-73.83,Queens,Normal,1
40.728,-73.832,Nan,Normal,1
40.728,-73.832,Queens,Normal,1
40.728,-73.833,Nan,Hot Spot,3
40.728,-73.844,Queens,Normal,1
40.728,-73.849,Queens,Normal,1
40.728,-73.862,Queens,Normal,1
40.728,-73.864,Nan,Normal,1
40.728,-73.871,Nan,Normal,1
40.728,-73.871,Queens,Normal,1
40.728,-73.873,Queens,Hot Spot,2
40.728,-73.88,Queens,Normal,1
40.728,-73.883,Nan,Hot Spot,2
40.728,-73.9,Queens,Normal,1
40.728,-73.907,Nan,Hot Spot,5
40.728,-73.912,Nan,Normal,1
40.728,-73.929,Nan,Normal,1
40.728,-73.951,Brooklyn,Normal,1
40.728,-73.979,Nan,Normal,1
40.728,-73.981,Manhattan,Normal,1
40.728,-73.984,Manhattan,Normal,1
40.728,-73.985,Manhattan,Hot Spot,3
40.728,-73.988,Manhattan,Normal,1
40.728,-74.001,Manhattan,Normal,1
40.728,-74.002,Nan,Normal,1
40.728,-74.003,Manhattan,Normal,1
40.728,-74.005,Manhattan,Normal,1
40.729,-73.724,Nan,Normal,1
40.729,-73.748,Queens,Normal,1
40.729,-73.781,Queens,Normal,1
40.729,-73.829,Queens,Normal,1
40.729,-73.852,Queens,Normal,1
40.729,-73.858,Nan,Normal,1
40.729,-73.861,Queens,Normal,1
40.729,-73.863,Queens,Normal,1
40.729,-73.868,Queens,Normal,1
40.729,-73.879,Nan,Normal,1
40.729,-73.882,Queens,Hot Spot,2
40.729,-73.884,Nan,Normal,1
40.729,-73.884,Queens,Normal,1
40.729,-73.887,Queens,Normal,1
40.729,-73.906,Queens,Normal,1
40.729,-73.929,Nan,Normal,1
40.729,-73.931,Queens,Normal,1
40.729,-73.942,Brooklyn,Normal,1
40.729,-73.951,Brooklyn,Normal,1
40.729,-73.952,Brooklyn,Normal,1
40.729,-73.955,Brooklyn,Hot Spot,2
40.729,-73.957,Brooklyn,Normal,1
40.729,-73.972,Nan,Normal,1
40.729,-73.984,Manhattan,Normal,1
40.729,-73.984,Nan,Normal,1
40.729,-73.987,Manhattan,Normal,1
40.729,-73.992,Manhattan,Normal,1
40.729,-73.993,Manhattan,Normal,1
40.729,-73.999,Manhattan,Normal,1
40.729,-74.005,Nan,Normal,1
40.73,-73.711,Queens,Normal,1
40.73,-73.726,Queens,Normal,1
40.73,-73.742,Queens,Normal,1
40.73,-73.744,Queens,Normal,1
40.73,-73.745,Queens,Normal,1
40.73,-73.796,Queens,Normal,1
40.73,-73.807,Queens,Normal,1
40.73,-73.825,Queens,Normal,1
40.73,-73.834,Nan,Hot Spot,3
40.73,-73.846,Queens,Normal,1
40.73,-73.862,Nan,Normal,1
40.73,-73.862,Queens,Normal,1
40.73,-73.871,Nan,Hot Spot,3
40.73,-73.872,Nan,Normal,1
40.73,-73.875,Queens,Normal,1
40.73,-73.888,Nan,Normal,1
40.73,-73.914,Nan,Normal,1
40.73,-73.944,Brooklyn,Normal,1
40.73,-73.953,Brooklyn,Normal,1
40.73,-73.954,Brooklyn,Hot Spot,2
40.73,-73.973,Nan,Normal,1
40.73,-73.975,Manhattan,Normal,1
40.73,-73.98,Manhattan,Normal,1
40.73,-73.987,Manhattan,Normal,1
40.73,-73.988,Manhattan,Normal,1
40.73,-73.989,Manhattan,Normal,1
40.73,-73.99,Nan,Normal,1
40.73,-73.991,Manhattan,Normal,1
40.73,-73.993,Manhattan,Normal,1
40.73,-73.994,Manhattan,Normal,1
40.73,-73.998,Manhattan,Normal,1
40.73,-74.004,Manhattan,Normal,1
40.73,-74.005,Manhattan,Normal,1
40.73,-74.005,Nan,Normal,1
40.73,-74.011,Nan,Normal,1
40.731,-73.735,Queens,Normal,1
40.731,-73.823,Queens,Normal,1
40.731,-73.841,Nan,Normal,1
40.731,-73.842,Nan,Normal,1
40.731,-73.849,Queens,Normal,1
40.731,-73.865,Nan,Normal,1
40.731,-73.865,Queens,Normal,1
40.731,-73.891,Nan,Normal,1
40.731,-73.896,Queens,Normal,1
40.731,-73.922,Queens,Normal,1
40.731,-73.923,Queens,Normal,1
40.731,-73.926,Nan,Hot Spot,2
40.731,-73.946,Brooklyn,Normal,1
40.731,-73.951,Brooklyn,Normal,1
40.731,-73.954,Brooklyn,Normal,1
40.731,-73.959,Brooklyn,Normal,1
40.731,-73.973,Nan,Normal,1
40.731,-73.974,Nan,Normal,1
40.731,-73.981,Manhattan,Normal,1
40.731,-73.989,Manhattan,Hot Spot,2
40.731,-73.99,Manhattan,Normal,1
40.731,-73.991,Manhattan,Normal,1
40.731,-73.992,Manhattan,Normal,1
40.731,-73.997,Nan,Normal,1
40.731,-74.0,Manhattan,Normal,1
40.731,-74.003,Nan,Normal,1
40.731,-74.004,Manhattan,Normal,1
40.731,-74.008,Manhattan,Normal,1
40.732,-73.721,Queens,Normal,1
40.732,-73.787,Queens,Normal,1
40.732,-73.811,Queens,Hot Spot,4
40.732,-73.815,Queens,Normal,1
40.732,-73.825,Queens,Normal,1
40.732,-73.835,Nan,Hot Spot,2
40.732,-73.844,Queens,Normal,1
40.732,-73.849,Queens,Normal,1
40.732,-73.851,Queens,Normal,1
40.732,-73.863,Queens,Normal,1
40.732,-73.867,Nan,Normal,1
40.732,-73.87,Nan,Normal,1
40.732,-73.871,Queens,Hot Spot,2
40.732,-73.919,Nan,Normal,1
40.732,-73.92,Queens,Normal,1
40.732,-73.944,Brooklyn,Normal,1
40.732,-73.945,Brooklyn,Normal,1
40.732,-73.954,Brooklyn,Normal,1
40.732,-73.955,Brooklyn,Normal,1
40.732,-73.958,Brooklyn,Normal,1
40.732,-73.995,Nan,Normal,1
40.732,-73.996,Nan,Hot Spot,2
40.732,-73.999,Manhattan,Hot Spot,2
40.732,-74.004,Manhattan,Hot Spot,2
40.733,-73.766,Queens,Normal,1
40.733,-73.773,Queens,Normal,1
40.733,-73.791,Queens,Normal,1
40.733,-73.799,Queens,Normal,1
40.733,-73.843,Nan,Normal,1
40.733,-73.854,Nan,Normal,1
40.733,-73.857,Queens,Normal,1
40.733,-73.861,Queens,Normal,1
40.733,-73.864,Queens,Normal,1
40.733,-73.867,Nan,Hot Spot,3
40.733,-73.868,Nan,Normal,1
40.733,-73.868,Queens,Hot Spot,2
40.733,-73.869,Nan,Normal,1
40.733,-73.884,Queens,Normal,1
40.733,-73.885,Queens,Normal,1
40.733,-73.921,Nan,Normal,1
40.733,-73.925,Nan,Hot Spot,2
40.733,-73.952,Brooklyn,Normal,1
40.733,-73.958,Brooklyn,Normal,1
40.733,-73.959,Brooklyn,Normal,1
40.733,-73.981,Manhattan,Normal,1
40.733,-73.986,Manhattan,Normal,1
40.733,-73.987,Manhattan,Normal,1
40.733,-73.994,Nan,Normal,1
40.733,-73.996,Manhattan,Normal,1
40.733,-74.0,Nan,Normal,1
40.733,-74.006,Manhattan,Normal,1
40.734,-73.722,Queens,Normal,1
40.734,-73.725,Queens,Normal,1
40.734,-73.741,Queens,Normal,1
40.734,-73.78,Nan,Normal,1
40.734,-73.784,Queens,Normal,1
40.734,-73.815,Queens,Normal,1
40.734,-73.844,Nan,Normal,1
40.734,-73.85,Nan,Normal,1
40.734,-73.863,Nan,Normal,1
40.734,-73.863,Queens,Normal,1
40.734,-73.87,Nan,Normal,1
40.734,-73.872,Queens,Hot Spot,3
40.734,-73.873,Queens,Hot Spot,4
40.734,-73.892,Nan,Normal,1
40.734,-73.9,Queens,Normal,1
40.734,-73.911,Queens,Hot Spot,2
40.734,-73.922,Nan,Normal,1
40.734,-73.937,Queens,Normal,1
40.734,-73.938,Nan,Normal,1
40.734,-73.938,Queens,Hot Spot,2
40.734,-73.952,Brooklyn,Normal,1
40.734,-73.953,Brooklyn,Normal,1
40.734,-73.955,Brooklyn,Normal,1
40.734,-73.975,Nan,Normal,1
40.734,-73.99,Manhattan,Normal,1
40.734,-73.993,Nan,Hot Spot,2
40.734,-73.999,Nan,Normal,1
40.734,-74.001,Manhattan,Normal,1
40.734,-74.001,Nan,Normal,1
40.734,-74.005,Manhattan,Hot Spot,2
40.734,-74.006,Nan,Normal,1
40.734,-74.007,Manhattan,Normal,1
40.734,-74.008,Manhattan,Normal,1
40.735,-73.718,Queens,Normal,1
40.735,-73.723,Nan,Hot Spot,2
40.735,-73.75,Queens,Normal,1
40.735,-73.761,Queens,Normal,1
40.735,-73.793,Nan,Normal,1
40.735,-73.798,Nan,Normal,1
40.735,-73.801,Nan,Normal,1
40.735,-73.801,Queens,Normal,1
40.735,-73.803,Queens,Normal,1
40.735,-73.811,Queens,Normal,1
40.735,-73.836,Nan,Normal,1
40.735,-73.86,Nan,Normal,1
40.735,-73.861,Nan,Hot Spot,2
40.735,-73.862,Nan,Normal,1
40.735,-73.863,Queens,Normal,1
40.735,-73.865,Queens,Normal,1
40.735,-73.867,Queens,Normal,1
40.735,-73.872,Nan,Normal,1
40.735,-73.874,Queens,Normal,1
40.735,-73.875,Queens,Hot Spot,2
40.735,-73.9,Queens,Normal,1
40.735,-73.916,Queens,Normal,1
40.735,-73.939,Queens,Normal,1
40.735,-73.953,Brooklyn,Normal,1
40.735,-73.958,Brooklyn,Normal,1
40.735,-73.975,Manhattan,Normal,1
40.735,-73.975,Nan,Hot Spot,2
40.735,-73.98,Manhattan,Normal,1
40.735,-73.983,Manhattan,Hot Spot,2
40.735,-73.986,Nan,Normal,1
40.735,-73.988,Manhattan,Normal,1
40.735,-73.99,Manhattan,Hot Spot,2
40.735,-73.991,Manhattan,Hot Spot,3
40.735,-73.994,Nan,Normal,1
40.735,-73.996,Manhattan,Normal,1
40.735,-74.0,Manhattan,Normal,1
40.735,-74.0,Nan,Normal,1
40.735,-74.002,Manhattan,Normal,1
40.735,-74.005,Manhattan,Normal,1
40.735,-74.01,Nan,Normal,1
40.736,-73.713,Queens,Normal,1
40.736,-73.721,Queens,Normal,1
40.736,-73.742,Nan,Hot Spot,2
40.736,-73.756,Queens,Normal,1
40.736,-73.773,Queens,Normal,1
40.736,-73.782,Queens,Normal,1
40.736,-73.792,Queens,Normal,1
40.736,-73.794,Queens,Normal,1
40.736,-73.811,Queens,Normal,1
40.736,-73.854,Nan,Normal,1
40.736,-73.856,Nan,Normal,1
40.736,-73.858,Queens,Normal,1
40.736,-73.859,Nan,Normal,1
40.736,-73.867,Queens,Normal,1
40.736,-73.872,Queens,Normal,1
40.736,-73.877,Queens,Hot Spot,2
40.736,-73.879,Queens,Normal,1
40.736,-73.893,Queens,Hot Spot,2
40.736,-73.897,Queens,Normal,1
40.736,-73.904,Queens,Normal,1
40.736,-73.909,Nan,Normal,1
40.736,-73.91,Nan,Normal,1
40.736,-73.91,Queens,Normal,1
40.736,-73.913,Nan,Normal,1
40.736,-73.915,Nan,Hot Spot,3
40.736,-73.925,Nan,Normal,1
40.736,-73.927,Nan,Hot Spot,5
40.736,-73.955,Nan,Normal,1
40.736,-73.975,Manhattan,Normal,1
40.736,-73.975,Nan,Hot Spot,5
40.736,-73.979,Manhattan,Hot Spot,2
40.736,-73.979,Nan,Normal,1
40.736,-73.981,Manhattan,Normal,1
40.736,-73.985,Manhattan,Normal,1
40.736,-73.987,Manhattan,Normal,1
40.736,-73.989,Manhattan,Hot Spot,2
40.736,-73.993,Manhattan,Normal,1
40.736,-73.994,Nan,Normal,1
40.736,-74.002,Manhattan,Normal,1
40.736,-74.008,Nan,Normal,1
40.737,-73.707,Queens,Normal,1
40.737,-73.739,Queens,Normal,1
40.737,-73.805,Nan,Normal,1
40.737,-73.807,Nan,Normal,1
40.737,-73.808,Queens,Normal,1
40.737,-73.813,Queens,Normal,1
40.737,-73.855,Nan,Normal,1
40.737,-73.857,Queens,Normal,1
40.737,-73.865,Queens,Hot Spot,3
40.737,-73.866,Queens,Hot Spot,3
40.737,-73.876,Queens,Normal,1
40.737,-73.879,Queens,Hot Spot,4
40.737,-73.896,Queens,Normal,1
40.737,-73.899,Queens,Normal,1
40.737,-73.9,Queens,Normal,1
40.737,-73.906,Queens,Normal,1
40.737,-73.908,Nan,Normal,1
40.737,-73.92,Nan,Normal,1
40.737,-73.929,Queens,Hot Spot,2
40.737,-73.978,Manhattan,Normal,1
40.737,-73.981,Manhattan,Normal,1
